function, code1, hexcode1, code2, hexcode2
"PIP POSITION SWITCH","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,16,16,48,16,48,16,16,16,48,16,48,16,48,16,16,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP POSITION UP","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,48,16,16,16,48,16,16,16,48,16,48,16,48,16,16,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP RECORD","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0ACD",,

"PIP REPLAY","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,48,16,16,16,48,16,48,16,16,16,48,16,16,16,16,16,48,16,16,16,48,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0030 0010 0ACD",,

"PIP SIZE","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,48,16,48,16,16,16,48,16,16,16,48,16,48,16,16,16,48,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP SWAP","sendir,1:1,1,36000,1,1,126,64,15,17,15,49,16,16,16,16,16,17,15,18,15,17,15,16,16,16,16,16,16,16,16,16,15,17,15,48,16,16,16,16,15,18,15,17,15,17,15,16,16,16,16,16,16,17,15,49,16,16,16,17,16,16,15,17,15,17,15,18,15,16,16,16,16,16,16,49,15,49,16,49,15,49,16,16,15,49,16,16,16,16,16,49,15,49,16,49,15,49,16,16,15,49,16,49,15,2722","0000 0073 0000 0032 007E 0040 000F 0011 000F 0031 0010 0010 0010 0010 0010 0011 000F 0012 000F 0011 000F 0010 0010 0010 0010 0010 0010 0010 0010 0010 000F 0011 000F 0030 0010 0010 0010 0010 000F 0012 000F 0011 000F 0011 000F 0010 0010 0010 0010 0010 0010 0011 000F 0031 0010 0010 0010 0011 0010 0010 000F 0011 000F 0011 000F 0012 000F 0010 0010 0010 0010 0010 0010 0031 000F 0031 0010 0031 000F 0031 0010 0010 000F 0031 0010 0010 0010 0010 0010 0031 000F 0031 0010 0031 000F 0031 0010 0010 000F 0031 0010 0031 000F 0AA2",,

"PIP VOLUME DOWN","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,48,16,16,16,16,16,16,16,48,16,16,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PIP VOLUME UP","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,16,16,16,16,48,16,16,16,48,16,16,16,48,16,48,16,16,16,16,16,48,16,16,16,48,16,48,16,2765","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0010 0010 0030 0010 0030 0010 0ACD",,

"PLAY","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,48,15,15,15,2730","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0AAA",,

"POWER OFF","sendir,1:1,1,37000,1,1,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712","0000 0070 0000 0032 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98",,

"POWER ON","sendir,1:1,1,37000,1,1,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712","0000 0070 0000 0032 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98",,

"POWER ON LONG","sendir,1:1,1,37000,1,1,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712,128,63,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,16,16,16,16,48,16,48,16,48,16,48,16,48,16,16,16,48,16,2712","0000 0070 0000 00c8 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98 0080 003f 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0a98",,

"POWER TOGGLE","sendir,1:1,1,37000,1,1,128,64,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,49,16,49,16,49,16,49,16,16,16,16,16,49,16,16,16,49,16,49,16,49,16,49,16,16,16,49,16,2718","0000 0070 0000 0032 0080 0040 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0031 0010 0031 0010 0031 0010 0031 0010 0010 0010 0010 0010 0031 0010 0010 0010 0031 0010 0031 0010 0031 0010 0031 0010 0010 0010 0031 0010 0a9e",,

"PREVIOUS","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,48,15,15,15,48,15,48,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,2733","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0AAD",,

"PREVIOUS CHANNEL","sendir,1:1,1,37000,1,1,128,64,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,48,16,48,16,48,16,16,16,48,16,48,16,16,16,16,16,48,16,48,16,48,16,16,16,48,16,48,16,16,16,48,16,2740","0000 0070 0000 0032 0080 0040 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0010 0010 0030 0010 0030 0010 0030 0010 0010 0010 0030 0010 0030 0010 0010 0010 0030 0010 0ab4",,

"RECALL","sendir,1:1,1,37000,1,1,129,65,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,49,16,49,16,49,16,17,16,17,16,49,16,17,16,17,16,49,16,49,16,49,16,17,16,49,16,2744","0000 0070 0000 0032 0081 0041 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0031 0010 0031 0010 0031 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0031 0010 0031 0010 0031 0010 0011 0010 0031 0010 0ab8",,

"RECORD","sendir,1:1,1,36000,1,1,126,63,16,16,16,49,15,17,16,17,16,16,16,16,15,17,15,17,15,17,15,17,16,17,16,16,16,16,15,48,16,17,16,16,16,16,15,17,15,17,15,17,15,17,16,17,16,16,16,49,15,49,16,16,15,17,15,49,16,17,16,17,16,16,15,17,15,48,16,16,16,48,15,17,16,17,16,16,16,48,15,49,16,16,15,17,15,49,16,49,15,17,15,18,15,49,15,17,15,2720","0000 0073 0000 0032 007E 003F 0010 0010 0010 0031 000F 0011 0010 0011 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0011 0010 0011 0010 0010 0010 0010 000F 0030 0010 0011 0010 0010 0010 0010 000F 0011 000F 0011 000F 0011 000F 0011 0010 0011 0010 0010 0010 0031 000F 0031 0010 0010 000F 0011 000F 0031 0010 0011 0010 0011 0010 0010 000F 0011 000F 0030 0010 0010 0010 0030 000F 0011 0010 0011 0010 0010 0010 0030 000F 0031 0010 0010 000F 0011 000F 0031 0010 0031 000F 0011 000F 0012 000F 0031 000F 0011 000F 0AA0",,

"RETURN","sendir,1:1,1,37000,1,1,129,65,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,49,16,17,16,49,16,17,16,49,16,49,16,17,16,17,16,49,16,17,16,49,16,17,16,49,16,17,16,2740","0000 0070 0000 0032 0081 0041 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0031 0010 0031 0010 0011 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0031 0010 0011 0010 0ab4",,

"REVERSE","sendir,1:1,1,37000,1,1,127,65,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,48,15,48,15,48,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,2741","0000 0070 0000 0032 007F 0041 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 0030 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 0AB5",,

"SAP","sendir,1:1,1,37000,1,1,128,64,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,49,16,49,16,16,16,16,16,49,16,49,16,16,16,16,16,49,16,49,16,16,16,16,16,49,16,49,16,16,16,49,16,2720","0000 0070 0000 0032 0080 0040 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0010 0010 0031 0010 0031 0010 0010 0010 0031 0010 0aa0",,

"SD CARD","sendir,1:1,1,37000,1,1,127,64,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,15,15,48,15,15,15,15,15,15,15,15,15,48,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,48,15,15,15,15,15,15,15,48,15,15,15,15,15,2724","0000 0070 0000 0032 007F 0040 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 000F 000F 0030 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 0030 000F 000F 000F 000F 000F 000F 000F 0030 000F 000F 000F 000F 000F 0AA4",,

"SD RECORD","sendir,1:1,1,36000,1,1,127,64,15,17,16,49,15,18,15,17,15,17,16,17,16,17,16,17,16,16,15,18,15,17,15,17,16,17,16,49,15,18,15,17,15,17,16,17,16,17,16,17,15,17,15,18,15,17,16,49,15,49,16,16,16,17,16,49,15,17,15,17,16,16,16,16,16,49,15,16,16,49,15,18,15,49,16,17,16,49,15,49,16,17,15,17,15,49,16,49,15,49,16,17,16,49,15,17,16,2724","0000 0073 0000 0032 007F 0040 000F 0011 0010 0031 000F 0012 000F 0011 000F 0011 0010 0011 0010 0011 0010 0011 0010 0010 000F 0012 000F 0011 000F 0011 0010 0011 0010 0031 000F 0012 000F 0011 000F 0011 0010 0011 0010 0011 0010 0011 000F 0011 000F 0012 000F 0011 0010 0031 000F 0031 0010 0010 0010 0011 0010 0031 000F 0011 000F 0011 0010 0010 0010 0010 0010 0031 000F 0010 0010 0031 000F 0012 000F 0031 0010 0011 0010 0031 000F 0031 0010 0011 000F 0011 000F 0031 0010 0031 000F 0031 0010 0011 0010 0031 000F 0011 0010 0AA4",,

